session_id,user_id,content_id,device_id,time_id,session_code,source,watched_duration,watched_percent,is_up_to_date
355,1863,233,1325,220452,SESSION_00000178,postgresql1,126,70.0,1
356,34,814,1704,281562,SESSION_00000178,postgresql2,135,75.0,0
357,1239,811,1871,513110,SESSION_00000179,postgresql1,140,77.77777777777779,1
358,1650,1194,1489,640490,SESSION_00000179,postgresql2,31,17.22222222222222,0
359,1331,749,883,764410,SESSION_00000180,postgresql1,135,75.0,1
360,1998,1450,1286,410496,SESSION_00000180,postgresql2,49,27.22222222222222,0
361,755,569,1557,462119,SESSION_00000181,postgresql1,20,11.11111111111111,1
362,142,1334,168,1144730,SESSION_00000181,postgresql2,57,31.666666666666664,0
363,1935,1467,590,347525,SESSION_00000182,postgresql1,5,2.7777777777777777,1
364,1934,1488,1689,250968,SESSION_00000182,postgresql2,60,33.33333333333333,0
365,1587,1479,975,783791,SESSION_00000183,postgresql1,49,27.22222222222222,1
366,622,724,1794,826490,SESSION_00000183,postgresql2,118,65.55555555555556,0
367,967,597,279,1058075,SESSION_00000184,postgresql1,133,73.88888888888889,1
368,326,1168,427,753081,SESSION_00000184,postgresql2,37,20.555555555555554,0
369,791,1261,249,1171438,SESSION_00000185,postgresql1,77,42.77777777777778,1
370,1730,1784,1866,642753,SESSION_00000185,postgresql2,122,67.77777777777779,0
371,267,827,1195,432613,SESSION_00000186,postgresql1,109,60.55555555555555,1
372,1510,1544,1326,250455,SESSION_00000186,postgresql2,32,17.77777777777778,0
373,143,27,1165,599018,SESSION_00000187,postgresql1,160,88.88888888888889,1
374,1464,1130,1797,1150125,SESSION_00000187,postgresql2,86,47.77777777777778,0
375,1483,1503,1787,1102019,SESSION_00000188,postgresql1,22,12.222222222222221,1
376,328,788,1780,564752,SESSION_00000188,postgresql2,73,40.55555555555556,0
377,769,1163,1086,676292,SESSION_00000189,postgresql1,73,40.55555555555556,1
378,1262,1176,751,1036898,SESSION_00000189,postgresql2,14,7.777777777777778,0
379,903,183,347,863462,SESSION_00000190,postgresql1,98,54.44444444444444,1
380,1104,386,287,280134,SESSION_00000190,postgresql2,69,38.333333333333336,0
381,1239,1861,1357,717028,SESSION_00000191,postgresql1,151,83.88888888888889,1
382,1998,494,150,413544,SESSION_00000191,postgresql2,133,73.88888888888889,0
383,365,1289,1229,687766,SESSION_00000192,postgresql1,109,60.55555555555555,1
384,1390,596,1405,745810,SESSION_00000192,postgresql2,123,68.33333333333333,0
385,1631,1087,537,372955,SESSION_00000193,postgresql1,123,68.33333333333333,1
386,1358,1032,628,970917,SESSION_00000193,postgresql2,113,62.77777777777778,0
387,1781,1279,986,287970,SESSION_00000194,postgresql1,145,80.55555555555556,1
388,216,228,1878,693353,SESSION_00000194,postgresql2,151,83.88888888888889,0
389,839,1251,311,1008344,SESSION_00000195,postgresql1,110,61.111111111111114,1
390,1548,534,1094,931607,SESSION_00000195,postgresql2,77,42.77777777777778,0
391,1323,1023,1436,1254088,SESSION_00000196,postgresql1,82,45.55555555555556,1
392,1776,1106,274,517408,SESSION_00000196,postgresql2,44,24.444444444444443,0
393,773,809,1175,1258911,SESSION_00000197,postgresql1,70,38.88888888888889,1
394,1472,260,383,1027035,SESSION_00000197,postgresql2,111,61.66666666666667,0
395,1819,707,1565,1192417,SESSION_00000198,postgresql1,159,88.33333333333333,1
396,728,1476,631,259273,SESSION_00000198,postgresql2,23,12.777777777777777,0
397,237,1703,1149,615379,SESSION_00000199,postgresql1,112,62.22222222222222,1
398,792,722,1751,1149495,SESSION_00000199,postgresql2,49,27.22222222222222,0
399,1301,1801,1075,655706,SESSION_00000200,postgresql1,27,15.0,1
400,872,136,1095,446797,SESSION_00000200,postgresql2,80,44.44444444444444,0
401,915,1303,157,804259,SESSION_00000201,postgresql1,93,51.66666666666667,1
402,314,1094,141,1238997,SESSION_00000201,postgresql2,167,92.77777777777779,0
403,1505,859,1664,344330,SESSION_00000202,postgresql1,71,39.44444444444444,1
404,1548,1186,247,966285,SESSION_00000202,postgresql2,80,44.44444444444444,0
405,615,1295,1491,742078,SESSION_00000203,postgresql1,59,32.77777777777778,1
406,228,374,1871,1084493,SESSION_00000203,postgresql2,14,7.777777777777778,0
407,1631,831,642,1261544,SESSION_00000204,postgresql1,84,46.666666666666664,1
408,1688,1814,1581,1115020,SESSION_00000204,postgresql2,98,54.44444444444444,0
409,1363,841,169,690301,SESSION_00000205,postgresql1,100,55.55555555555556,1
410,432,1744,406,1169694,SESSION_00000205,postgresql2,42,23.333333333333332,0
411,1885,1533,283,1099385,SESSION_00000206,postgresql1,72,40.0,1
412,872,88,414,533586,SESSION_00000206,postgresql2,85,47.22222222222222,0
413,91,1457,1144,430318,SESSION_00000207,postgresql1,114,63.33333333333333,1
414,736,850,262,412627,SESSION_00000207,postgresql2,162,90.0,0
415,1423,547,725,711304,SESSION_00000208,postgresql1,134,74.44444444444444,1
416,1056,916,869,531835,SESSION_00000208,postgresql2,15,8.333333333333332,0
417,1187,1385,1598,471279,SESSION_00000209,postgresql1,84,46.666666666666664,1
418,1226,1908,862,830236,SESSION_00000209,postgresql2,137,76.11111111111111,0
419,1689,1317,653,313648,SESSION_00000210,postgresql1,82,45.55555555555556,1
420,712,390,387,674201,SESSION_00000210,postgresql2,23,12.777777777777777,0
421,1433,877,915,705588,SESSION_00000211,postgresql1,180,100.0,1
422,1848,1006,361,1080851,SESSION_00000211,postgresql2,154,85.55555555555556,0
423,1087,1095,919,884363,SESSION_00000212,postgresql1,34,18.88888888888889,1
424,690,176,732,519086,SESSION_00000212,postgresql2,142,78.88888888888889,0
425,1915,1503,44,1218907,SESSION_00000213,postgresql1,96,53.333333333333336,1
426,750,962,1114,1182359,SESSION_00000213,postgresql2,101,56.111111111111114,0
427,1081,1021,1426,827579,SESSION_00000214,postgresql1,154,85.55555555555556,1
428,1976,132,1146,657540,SESSION_00000214,postgresql2,125,69.44444444444444,0
429,503,1821,705,544488,SESSION_00000215,postgresql1,39,21.666666666666668,1
430,72,1410,1048,765582,SESSION_00000215,postgresql2,52,28.888888888888886,0
431,231,1611,1463,705143,SESSION_00000216,postgresql1,40,22.22222222222222,1
432,516,220,1626,628472,SESSION_00000216,postgresql2,133,73.88888888888889,0
433,749,1927,1830,624150,SESSION_00000217,postgresql1,141,78.33333333333333,1
434,410,278,1052,361333,SESSION_00000217,postgresql2,91,50.55555555555556,0
435,69,1895,1807,1183846,SESSION_00000218,postgresql1,58,32.22222222222222,1
436,1356,1694,762,711313,SESSION_00000218,postgresql2,107,59.44444444444444,0
437,873,1861,91,655752,SESSION_00000219,postgresql1,92,51.11111111111111,1
438,120,564,256,274899,SESSION_00000219,postgresql2,112,62.22222222222222,0
439,65,819,1264,564845,SESSION_00000220,postgresql1,115,63.888888888888886,1
440,1736,1740,1340,342486,SESSION_00000220,postgresql2,20,11.11111111111111,0
441,263,961,1737,812385,SESSION_00000221,postgresql1,114,63.33333333333333,1
442,432,1892,559,542787,SESSION_00000221,postgresql2,171,95.0,0
443,415,1701,24,961280,SESSION_00000222,postgresql1,159,88.33333333333333,1
444,180,236,11,1048816,SESSION_00000222,postgresql2,171,95.0,0
445,1023,1481,1885,572783,SESSION_00000223,postgresql1,81,45.0,1
446,224,682,1796,726115,SESSION_00000223,postgresql2,58,32.22222222222222,0
447,971,823,1747,693122,SESSION_00000224,postgresql1,84,46.666666666666664,1
448,1440,390,1720,713375,SESSION_00000224,postgresql2,87,48.333333333333336,0
449,1527,653,320,1171624,SESSION_00000225,postgresql1,12,6.666666666666667,1
450,1722,376,1660,1023392,SESSION_00000225,postgresql2,135,75.0,0
451,135,553,307,1257845,SESSION_00000226,postgresql1,84,46.666666666666664,1
452,946,824,668,1013409,SESSION_00000226,postgresql2,17,9.444444444444445,0
453,869,369,1818,733087,SESSION_00000227,postgresql1,143,79.44444444444444,1
454,226,1640,1891,464961,SESSION_00000227,postgresql2,112,62.22222222222222,0
455,63,229,1875,613363,SESSION_00000228,postgresql1,126,70.0,1
456,264,1454,108,1019836,SESSION_00000228,postgresql2,141,78.33333333333333,0
457,695,659,1003,623126,SESSION_00000229,postgresql1,10,5.555555555555555,1
458,1558,192,1753,1171079,SESSION_00000229,postgresql2,10,5.555555555555555,0
459,1383,1073,795,921301,SESSION_00000230,postgresql1,87,48.333333333333336,1
460,1682,440,542,441192,SESSION_00000230,postgresql2,18,10.0,0
461,1365,1611,277,895146,SESSION_00000231,postgresql1,23,12.777777777777777,1
462,1822,1920,1801,938950,SESSION_00000231,postgresql2,52,28.888888888888886,0
463,769,881,421,299189,SESSION_00000232,postgresql1,58,32.22222222222222,1
464,298,552,359,545645,SESSION_00000232,postgresql2,89,49.44444444444444,0
465,501,1681,596,1130737,SESSION_00000233,postgresql1,113,62.77777777777778,1
466,20,520,1632,595445,SESSION_00000233,postgresql2,26,14.444444444444443,0
467,939,1893,983,957681,SESSION_00000234,postgresql1,163,90.55555555555556,1
468,594,976,570,1113930,SESSION_00000234,postgresql2,165,91.66666666666666,0
469,313,1087,978,990905,SESSION_00000235,postgresql1,28,15.555555555555555,1
470,18,634,1681,935435,SESSION_00000235,postgresql2,140,77.77777777777779,0
471,1079,1851,1751,249207,SESSION_00000236,postgresql1,40,22.22222222222222,1
472,244,1818,371,412302,SESSION_00000236,postgresql2,175,97.22222222222221,0
473,785,1209,155,478076,SESSION_00000237,postgresql1,37,20.555555555555554,1
474,992,1350,1792,376669,SESSION_00000237,postgresql2,105,58.333333333333336,0
475,585,921,971,382746,SESSION_00000238,postgresql1,33,18.333333333333332,1
476,934,638,1011,477204,SESSION_00000238,postgresql2,14,7.777777777777778,0
477,425,1723,846,644777,SESSION_00000239,postgresql1,99,55.00000000000001,1
478,1014,702,1536,772851,SESSION_00000239,postgresql2,49,27.22222222222222,0
479,205,173,1324,623306,SESSION_00000240,postgresql1,73,40.55555555555556,1
480,1792,530,1386,1166157,SESSION_00000240,postgresql2,150,83.33333333333334,0
481,1619,1029,575,943372,SESSION_00000241,postgresql1,162,90.0,1
482,1860,1348,1346,1045786,SESSION_00000241,postgresql2,42,23.333333333333332,0
483,483,1053,1240,1022116,SESSION_00000242,postgresql1,83,46.111111111111114,1
484,1818,1164,1387,1096576,SESSION_00000242,postgresql2,121,67.22222222222223,0
485,1975,837,1141,1140410,SESSION_00000243,postgresql1,65,36.11111111111111,1
486,606,1250,1218,633716,SESSION_00000243,postgresql2,148,82.22222222222221,0
487,1249,597,619,700854,SESSION_00000244,postgresql1,47,26.111111111111114,1
488,1276,1826,93,1009870,SESSION_00000244,postgresql2,22,12.222222222222221,0
489,1983,1445,1416,264133,SESSION_00000245,postgresql1,159,88.33333333333333,1
490,1710,1452,603,834818,SESSION_00000245,postgresql2,128,71.11111111111111,0
491,1325,675,1551,1080071,SESSION_00000246,postgresql1,40,22.22222222222222,1
492,36,274,866,532463,SESSION_00000246,postgresql2,50,27.77777777777778,0
493,119,1331,186,526914,SESSION_00000247,postgresql1,148,82.22222222222221,1
494,174,626,1216,745179,SESSION_00000247,postgresql2,89,49.44444444444444,0
495,395,1727,875,314553,SESSION_00000248,postgresql1,132,73.33333333333333,1
496,42,784,930,611241,SESSION_00000248,postgresql2,51,28.333333333333332,0
497,275,227,1606,260295,SESSION_00000249,postgresql1,52,28.888888888888886,1
498,1362,1722,207,1164604,SESSION_00000249,postgresql2,111,61.66666666666667,0
499,129,309,1229,1152894,SESSION_00000250,postgresql1,29,16.11111111111111,1
500,196,330,1045,435642,SESSION_00000250,postgresql2,133,73.88888888888889,0
501,1035,341,1566,280326,SESSION_00000251,postgresql1,85,47.22222222222222,1
502,1046,1172,364,856776,SESSION_00000251,postgresql2,136,75.55555555555556,0
503,759,1977,761,291708,SESSION_00000252,postgresql1,48,26.666666666666668,1
504,1388,1236,222,839002,SESSION_00000252,postgresql2,95,52.77777777777778,0
505,1051,135,1750,808474,SESSION_00000253,postgresql1,44,24.444444444444443,1
506,646,472,378,416788,SESSION_00000253,postgresql2,109,60.55555555555555,0
507,1281,379,721,386084,SESSION_00000254,postgresql1,100,55.55555555555556,1
508,806,1108,1493,780708,SESSION_00000254,postgresql2,97,53.888888888888886,0
509,599,905,197,221963,SESSION_00000255,postgresql1,154,85.55555555555556,1
510,754,348,304,996899,SESSION_00000255,postgresql2,38,21.11111111111111,0
511,1681,859,1228,887990,SESSION_00000256,postgresql1,47,26.111111111111114,1
512,14,1470,1442,788321,SESSION_00000256,postgresql2,126,70.0,0
513,155,989,1597,1195947,SESSION_00000257,postgresql1,56,31.11111111111111,1
514,16,1102,354,773372,SESSION_00000257,postgresql2,113,62.77777777777778,0
515,1889,1943,1080,1129214,SESSION_00000258,postgresql1,176,97.77777777777777,1
516,1562,1248,740,878119,SESSION_00000258,postgresql2,158,87.77777777777777,0
517,37,1287,1396,715281,SESSION_00000259,postgresql1,166,92.22222222222223,1
518,1504,852,255,1234023,SESSION_00000259,postgresql2,125,69.44444444444444,0
519,613,853,17,801235,SESSION_00000260,postgresql1,38,21.11111111111111,1
520,1326,1918,468,645460,SESSION_00000260,postgresql2,43,23.88888888888889,0
521,1073,1555,859,1038261,SESSION_00000261,postgresql1,131,72.77777777777777,1
522,670,762,1088,903027,SESSION_00000261,postgresql2,129,71.66666666666667,0
523,1023,507,830,292415,SESSION_00000262,postgresql1,19,10.555555555555555,1
524,1260,950,666,526631,SESSION_00000262,postgresql2,123,68.33333333333333,0
525,1619,547,1278,392315,SESSION_00000263,postgresql1,18,10.0,1
526,388,1466,456,1009345,SESSION_00000263,postgresql2,142,78.88888888888889,0
527,913,1999,1696,872372,SESSION_00000264,postgresql1,37,20.555555555555554,1
528,1844,1034,1186,629238,SESSION_00000264,postgresql2,111,61.66666666666667,0
529,1293,47,1192,509999,SESSION_00000265,postgresql1,35,19.444444444444446,1
530,672,218,464,245864,SESSION_00000265,postgresql2,134,74.44444444444444,0
531,1247,427,1802,908942,SESSION_00000266,postgresql1,135,75.0,1
532,792,1524,1066,480287,SESSION_00000266,postgresql2,143,79.44444444444444,0
533,199,1383,1477,537950,SESSION_00000267,postgresql1,8,4.444444444444445,1
534,1900,630,1285,1034144,SESSION_00000267,postgresql2,87,48.333333333333336,0
535,1489,117,179,664341,SESSION_00000268,postgresql1,101,56.111111111111114,1
536,154,1466,644,856114,SESSION_00000268,postgresql2,110,61.111111111111114,0
537,1597,227,1673,755700,SESSION_00000269,postgresql1,173,96.11111111111111,1
538,372,928,1390,281800,SESSION_00000269,postgresql2,77,42.77777777777778,0
539,887,1445,451,619871,SESSION_00000270,postgresql1,70,38.88888888888889,1
540,124,1428,1495,864622,SESSION_00000270,postgresql2,74,41.11111111111111,0
541,3,1009,1303,422889,SESSION_00000271,postgresql1,150,83.33333333333334,1
542,416,1888,1716,582714,SESSION_00000271,postgresql2,72,40.0,0
543,1907,617,613,981409,SESSION_00000272,postgresql1,128,71.11111111111111,1
544,998,1652,890,237811,SESSION_00000272,postgresql2,37,20.555555555555554,0
545,315,827,365,307140,SESSION_00000273,postgresql1,61,33.88888888888889,1
546,1386,1178,982,430671,SESSION_00000273,postgresql2,52,28.888888888888886,0
547,151,779,1176,750174,SESSION_00000274,postgresql1,175,97.22222222222221,1
548,180,134,1514,974112,SESSION_00000274,postgresql2,75,41.66666666666667,0
549,1979,1767,435,1262434,SESSION_00000275,postgresql1,110,61.111111111111114,1
550,280,1888,20,678071,SESSION_00000275,postgresql2,111,61.66666666666667,0
551,1085,1669,776,332374,SESSION_00000276,postgresql1,46,25.555555555555554,1
552,18,1720,109,665835,SESSION_00000276,postgresql2,29,16.11111111111111,0
553,1293,825,386,1139737,SESSION_00000277,postgresql1,173,96.11111111111111,1
554,1096,542,1884,780856,SESSION_00000277,postgresql2,37,20.555555555555554,0
555,861,1507,1368,620741,SESSION_00000278,postgresql1,37,20.555555555555554,1
556,40,848,1507,1021220,SESSION_00000278,postgresql2,173,96.11111111111111,0
557,1811,1797,1497,562567,SESSION_00000279,postgresql1,124,68.88888888888889,1
558,1640,1876,678,1089837,SESSION_00000279,postgresql2,112,62.22222222222222,0
559,1179,1447,1856,619873,SESSION_00000280,postgresql1,80,44.44444444444444,1
560,488,1004,1546,877556,SESSION_00000280,postgresql2,179,99.44444444444444,0
561,1869,233,1351,1240751,SESSION_00000281,postgresql1,104,57.77777777777777,1
562,754,1406,401,975827,SESSION_00000281,postgresql2,116,64.44444444444444,0
563,287,1125,308,638979,SESSION_00000282,postgresql1,57,31.666666666666664,1
564,94,1604,77,1075195,SESSION_00000282,postgresql2,89,49.44444444444444,0
565,1373,133,750,670798,SESSION_00000283,postgresql1,105,58.333333333333336,1
566,1734,1594,550,1014732,SESSION_00000283,postgresql2,55,30.555555555555557,0
567,43,589,40,1145448,SESSION_00000284,postgresql1,120,66.66666666666666,1
568,256,1268,1328,692157,SESSION_00000284,postgresql2,170,94.44444444444444,0
569,1061,989,1047,925845,SESSION_00000285,postgresql1,152,84.44444444444444,1
570,1176,568,509,927601,SESSION_00000285,postgresql2,70,38.88888888888889,0
571,1299,1315,848,749667,SESSION_00000286,postgresql1,27,15.0,1
572,704,1894,1248,649566,SESSION_00000286,postgresql2,50,27.77777777777778,0
573,1365,219,1014,1047827,SESSION_00000287,postgresql1,87,48.333333333333336,1
574,1350,986,757,481167,SESSION_00000287,postgresql2,112,62.22222222222222,0
575,1605,353,1210,906184,SESSION_00000288,postgresql1,72,40.0,1
576,684,1252,1270,882505,SESSION_00000288,postgresql2,110,61.111111111111114,0
577,1661,1187,1019,1139564,SESSION_00000289,postgresql1,43,23.88888888888889,1
578,476,750,1083,1251811,SESSION_00000289,postgresql2,144,80.0,0
579,839,1493,1258,370643,SESSION_00000290,postgresql1,142,78.88888888888889,1
580,950,946,1470,1118445,SESSION_00000290,postgresql2,113,62.77777777777778,0
581,1411,559,916,1245228,SESSION_00000291,postgresql1,9,5.0,1
582,1604,622,665,525008,SESSION_00000291,postgresql2,10,5.555555555555555,0
583,1235,1195,560,1054830,SESSION_00000292,postgresql1,153,85.0,1
584,1308,64,22,601322,SESSION_00000292,postgresql2,64,35.55555555555556,0
585,1367,1923,1880,270528,SESSION_00000293,postgresql1,151,83.88888888888889,1
586,450,1614,429,394002,SESSION_00000293,postgresql2,20,11.11111111111111,0
587,1135,1615,70,322842,SESSION_00000294,postgresql1,8,4.444444444444445,1
588,1586,1730,1198,321199,SESSION_00000294,postgresql2,139,77.22222222222223,0
589,1265,521,543,227019,SESSION_00000295,postgresql1,41,22.77777777777778,1
590,1398,1836,1171,276481,SESSION_00000295,postgresql2,71,39.44444444444444,0
591,1625,1857,539,459483,SESSION_00000296,postgresql1,153,85.0,1
592,102,1794,1561,266193,SESSION_00000296,postgresql2,79,43.888888888888886,0
593,1529,333,1400,1244475,SESSION_00000297,postgresql1,115,63.888888888888886,1
594,568,1688,1714,925962,SESSION_00000297,postgresql2,120,66.66666666666666,0
595,763,1001,1160,228133,SESSION_00000298,postgresql1,137,76.11111111111111,1
596,160,824,1117,320810,SESSION_00000298,postgresql2,75,41.66666666666667,0
597,1605,1837,335,592725,SESSION_00000299,postgresql1,40,22.22222222222222,1
598,336,120,1881,335678,SESSION_00000299,postgresql2,168,93.33333333333333,0
599,1483,1745,1355,263177,SESSION_00000300,postgresql1,128,71.11111111111111,1
600,1070,656,1762,255217,SESSION_00000300,postgresql2,73,40.55555555555556,0
601,1611,799,699,644487,SESSION_00000301,postgresql1,131,72.77777777777777,1
602,1836,80,115,1262551,SESSION_00000301,postgresql2,139,77.22222222222223,0
603,1953,479,1683,1022615,SESSION_00000302,postgresql1,152,84.44444444444444,1
604,880,1510,1566,537353,SESSION_00000302,postgresql2,169,93.88888888888889,0
605,1255,1985,606,1018699,SESSION_00000303,postgresql1,99,55.00000000000001,1
606,1688,836,1291,611948,SESSION_00000303,postgresql2,91,50.55555555555556,0
607,1807,1845,980,549888,SESSION_00000304,postgresql1,174,96.66666666666667,1
608,140,1728,1595,376958,SESSION_00000304,postgresql2,124,68.88888888888889,0
609,879,721,424,839309,SESSION_00000305,postgresql1,73,40.55555555555556,1
610,172,226,1348,673279,SESSION_00000305,postgresql2,54,30.0,0
611,759,159,1663,230518,SESSION_00000306,postgresql1,119,66.11111111111111,1
612,172,434,514,334495,SESSION_00000306,postgresql2,116,64.44444444444444,0
613,343,413,565,783193,SESSION_00000307,postgresql1,78,43.333333333333336,1
614,1748,1954,1702,687248,SESSION_00000307,postgresql2,168,93.33333333333333,0
615,163,1261,395,790958,SESSION_00000308,postgresql1,7,3.888888888888889,1
616,370,1810,1371,1149329,SESSION_00000308,postgresql2,39,21.666666666666668,0
617,1341,827,1362,698765,SESSION_00000309,postgresql1,54,30.0,1
618,1144,256,120,227407,SESSION_00000309,postgresql2,154,85.55555555555556,0
619,289,637,1101,1258775,SESSION_00000310,postgresql1,132,73.33333333333333,1
620,1366,984,1316,1115906,SESSION_00000310,postgresql2,165,91.66666666666666,0
621,1525,1099,1311,720444,SESSION_00000311,postgresql1,28,15.555555555555555,1
622,1298,408,1071,794946,SESSION_00000311,postgresql2,140,77.77777777777779,0
623,339,589,1658,1242400,SESSION_00000312,postgresql1,52,28.888888888888886,1
624,1020,1130,223,1094716,SESSION_00000312,postgresql2,154,85.55555555555556,0
625,1131,487,124,370367,SESSION_00000313,postgresql1,162,90.0,1
626,404,1402,800,1159678,SESSION_00000313,postgresql2,177,98.33333333333333,0
627,907,263,198,1068617,SESSION_00000314,postgresql1,132,73.33333333333333,1
628,922,1998,935,1095920,SESSION_00000314,postgresql2,94,52.22222222222223,0
629,811,863,1525,516385,SESSION_00000315,postgresql1,120,66.66666666666666,1
630,1300,26,808,1113292,SESSION_00000315,postgresql2,60,33.33333333333333,0
631,1189,1087,769,688847,SESSION_00000316,postgresql1,177,98.33333333333333,1
632,1506,1850,1062,1221207,SESSION_00000316,postgresql2,156,86.66666666666667,0
633,1637,1623,926,635893,SESSION_00000317,postgresql1,93,51.66666666666667,1
634,188,860,520,486967,SESSION_00000317,postgresql2,47,26.111111111111114,0
635,217,1049,403,492055,SESSION_00000318,postgresql1,54,30.0,1
636,144,892,302,561934,SESSION_00000318,postgresql2,24,13.333333333333334,0
637,1333,1161,483,391651,SESSION_00000319,postgresql1,102,56.666666666666664,1
638,1990,1136,1587,529405,SESSION_00000319,postgresql2,96,53.333333333333336,0
639,1389,227,241,359078,SESSION_00000320,postgresql1,81,45.0,1
640,208,1960,418,366664,SESSION_00000320,postgresql2,169,93.88888888888889,0
641,1433,1705,812,826229,SESSION_00000321,postgresql1,31,17.22222222222222,1
642,110,1336,1174,440629,SESSION_00000321,postgresql2,42,23.333333333333332,0
643,941,1287,887,580951,SESSION_00000322,postgresql1,56,31.11111111111111,1
644,846,606,1694,845560,SESSION_00000322,postgresql2,154,85.55555555555556,0
645,1769,1415,1001,842920,SESSION_00000323,postgresql1,25,13.88888888888889,1
646,1048,1272,953,895222,SESSION_00000323,postgresql2,179,99.44444444444444,0
647,743,1975,886,453272,SESSION_00000324,postgresql1,76,42.22222222222222,1
648,1532,558,1588,474901,SESSION_00000324,postgresql2,88,48.888888888888886,0
649,779,181,330,752951,SESSION_00000325,postgresql1,92,51.11111111111111,1
650,1512,384,1199,1145008,SESSION_00000325,postgresql2,72,40.0,0
651,1581,1605,1239,336603,SESSION_00000326,postgresql1,154,85.55555555555556,1
652,1654,630,1070,998316,SESSION_00000326,postgresql2,177,98.33333333333333,0
653,1621,477,394,379386,SESSION_00000327,postgresql1,162,90.0,1
654,1602,660,1661,818922,SESSION_00000327,postgresql2,141,78.33333333333333,0
655,279,1451,692,553212,SESSION_00000328,postgresql1,176,97.77777777777777,1
656,474,1392,770,580504,SESSION_00000328,postgresql2,158,87.77777777777777,0
657,1825,1019,1603,611526,SESSION_00000329,postgresql1,17,9.444444444444445,1
658,358,1958,677,603902,SESSION_00000329,postgresql2,160,88.88888888888889,0
659,347,1733,1710,516261,SESSION_00000330,postgresql1,153,85.0,1
660,626,1468,828,821819,SESSION_00000330,postgresql2,41,22.77777777777778,0
661,1289,1971,1852,1045735,SESSION_00000331,postgresql1,102,56.666666666666664,1
662,526,882,1774,323379,SESSION_00000331,postgresql2,102,56.666666666666664,0
663,225,1981,358,256417,SESSION_00000332,postgresql1,115,63.888888888888886,1
664,1788,1124,1106,429666,SESSION_00000332,postgresql2,45,25.0,0
665,923,1731,784,791376,SESSION_00000333,postgresql1,48,26.666666666666668,1
666,660,1258,1698,691890,SESSION_00000333,postgresql2,106,58.88888888888889,0
667,1947,1959,601,1007734,SESSION_00000334,postgresql1,139,77.22222222222223,1
668,1346,1748,375,521149,SESSION_00000334,postgresql2,58,32.22222222222222,0
669,705,167,1206,1205827,SESSION_00000335,postgresql1,94,52.22222222222223,1
670,332,936,125,804233,SESSION_00000335,postgresql2,175,97.22222222222221,0
671,837,1377,655,236523,SESSION_00000336,postgresql1,81,45.0,1
672,1100,1932,1545,833474,SESSION_00000336,postgresql2,175,97.22222222222221,0
673,1885,555,201,1222691,SESSION_00000337,postgresql1,112,62.22222222222222,1
674,474,1864,35,385215,SESSION_00000337,postgresql2,83,46.111111111111114,0
675,549,345,18,309263,SESSION_00000338,postgresql1,110,61.111111111111114,1
676,1472,68,144,919014,SESSION_00000338,postgresql2,124,68.88888888888889,0
677,1121,1287,1858,741809,SESSION_00000339,postgresql1,126,70.0,1
678,1296,1634,499,1073829,SESSION_00000339,postgresql2,121,67.22222222222223,0
679,333,1285,342,443993,SESSION_00000340,postgresql1,119,66.11111111111111,1
680,808,1162,920,559988,SESSION_00000340,postgresql2,119,66.11111111111111,0
681,1833,1255,1091,1053615,SESSION_00000341,postgresql1,131,72.77777777777777,1
682,220,1042,268,1088440,SESSION_00000341,postgresql2,26,14.444444444444443,0
683,1391,343,1119,977680,SESSION_00000342,postgresql1,125,69.44444444444444,1
684,1544,1834,1203,930894,SESSION_00000342,postgresql2,26,14.444444444444443,0
685,1499,1781,1399,652564,SESSION_00000343,postgresql1,154,85.55555555555556,1
686,1184,206,1736,827684,SESSION_00000343,postgresql2,84,46.666666666666664,0
687,511,349,1110,629558,SESSION_00000344,postgresql1,60,33.33333333333333,1
688,788,740,1767,696063,SESSION_00000344,postgresql2,100,55.55555555555556,0
689,357,379,356,1159904,SESSION_00000345,postgresql1,137,76.11111111111111,1
690,1910,224,1535,313195,SESSION_00000345,postgresql2,169,93.88888888888889,0
691,1161,1521,1058,329591,SESSION_00000346,postgresql1,56,31.11111111111111,1
692,638,720,864,1050812,SESSION_00000346,postgresql2,14,7.777777777777778,0
693,1051,1887,1370,692335,SESSION_00000347,postgresql1,145,80.55555555555556,1
694,388,596,274,306668,SESSION_00000347,postgresql2,37,20.555555555555554,0
695,869,1827,1405,856127,SESSION_00000348,postgresql1,128,71.11111111111111,1
696,1330,266,399,1238564,SESSION_00000348,postgresql2,43,23.88888888888889,0
697,409,1411,1568,584211,SESSION_00000349,postgresql1,5,2.7777777777777777,1
698,1718,648,1841,1233156,SESSION_00000349,postgresql2,108,60.0,0
699,1375,1133,1398,728332,SESSION_00000350,postgresql1,31,17.22222222222222,1
700,1916,1824,604,1127468,SESSION_00000350,postgresql2,176,97.77777777777777,0
701,153,1605,1481,493827,SESSION_00000351,postgresql1,122,67.77777777777779,1
702,1518,1938,181,1069936,SESSION_00000351,postgresql2,21,11.666666666666666,0
703,245,1355,1752,261067,SESSION_00000352,postgresql1,54,30.0,1
704,940,640,1674,1107154,SESSION_00000352,postgresql2,123,68.33333333333333,0
705,1627,237,660,1201476,SESSION_00000353,postgresql1,142,78.88888888888889,1
706,1546,1788,1334,1169578,SESSION_00000353,postgresql2,74,41.11111111111111,0
707,1611,1587,1171,1138640,SESSION_00000354,postgresql1,133,73.88888888888889,1
708,348,1276,1735,749583,SESSION_00000354,postgresql2,143,79.44444444444444,0
